GEOID_2020,GEOID_2010,area_weight_frx,total_frx_chk
27003050235,27003050110,0.002853292271317078,1
27003050235,27003050217,6.341917255763818e-4,1
27003050235,27003050235,0.9913172533778573,1
27003050235,27003050216,0.005195262625249316,1
27169670302,27169670300,1,1
27169670301,27169670300,1,1
27123040801,27123040801,1,1
27169670102,27169670100,1,1
27169670101,27169670100,1,1
27169670801,27169670800,1,1
27169670802,27169670800,1,1
27003050606,27003050606,1,1
27003050810,27003050810,1,1
27003050811,27003050811,1,1
27003050707,27003050707,1,1
27003050901,27003050816,0.01160443688952527,1
27003050901,27003050813,0.05595980631074712,1
27003050901,27003050901,0.9324357567997276,1
27003050902,27003050813,0.001195997628600564,1
27003050902,27003050902,0.9988040023713994,1
27003051001,27003051001,0.9930740422164822,1
27003051001,27003050811,0.003668436399872544,1
27003051001,27003051103,0.003257521383645301,1
27003051101,27003050709,0.003421707805359158,1
27003051101,27003051101,0.9965782921946409,1
27003051102,27003051102,1,1
27003051103,27003051103,1,1
27037061502,27037061502,1,1
27037061001,27037061003,5.97797484792418e-4,1
27037061001,27037061001,0.9994022025152076,1
27005450900,27005450900,1,1
27005450500,27005450500,1,1
27005450600,27005450500,0.003588859725065962,1
27005450600,27005450600,0.996411140274934,1
27005450400,27005450400,0.9979004178311653,1
27005450400,27005450600,0.002099582168834638,1
27005450700,27005450700,1,1
27005450100,27005450100,1,1
27005940000,27005940000,1,1
27005450200,27005450200,1,1
27005450300,27005450300,1,1
27027030108,27027030103,1,1
27027030109,27027030103,1,1
27027030111,27027030104,1,1
27027030110,27027030104,1,1
27137002300,27137002300,1,1
27121970300,27121970300,1,1
27121970100,27121970100,1,1
27121970400,27121970400,1,1
27121970200,27121970200,0.9954440302351979,1
27121970200,27121970400,0.004555969764802188,1
27135970200,27135970200,1,1
27135970300,27135970300,1,1
27135970400,27135970400,1,1
27135970500,27135970500,1,1
27135970100,27135970100,1,1
27145010101,27145010102,0.0029506011114480194,1
27145010101,27145010101,0.9970493988885519,1
27145000401,27145000500,0.0011207165123917125,1
27145000401,27145000401,0.9988792834876082,1
27139080204,27139080204,0.9869000064970145,1
27139080204,27139080205,0.01309999350298553,1
27139080500,27139080400,0.002307367696878929,1
27139080500,27139080500,0.947424091700687,1
27139080500,27139080600,0.0014541071919979753,1
27139080500,27139080700,0.03966682852031894,1
27139080500,27019090702,0.009147604890117176,1
27139080600,27139080600,1,1
27027030201,27027030201,1,1
27027030107,27027030107,1,1
27027030202,27027030202,1,1
27139080100,27139080100,1,1
27139080903,27139080302,0.0028439760578250883,1
27139080903,27139080903,0.997156023942175,1
27139080202,27139080202,1,1
27139081200,27139081200,1,1
27139080700,27139080500,6.899610453346674e-4,1
27139080700,27139080700,0.9770509008828986,1
27139080700,27139080800,0.022259138071766747,1
27139080201,27139080100,0.0013374468169796785,1
27139080201,27139080201,0.9986625531830203,1
27027020300,27027020202,0.054049796295763355,1
27027020300,27027020300,0.9459502037042367,1
27027020400,27027020400,1,1
27061480804,27061480802,1,1
27061480401,27061480400,1,1
27061480102,27061480100,1,1
27061480902,27061480900,1,1
27061480402,27061480400,1,1
27061481002,27061481000,1,1
27061480301,27061480300,1,1
27061480302,27061480300,1,1
27061480101,27061480100,1,1
27061480702,27061480700,1,1
27061480701,27061480700,1,1
27061481001,27061481000,1,1
27061480803,27061480802,0.9986564815164584,1
27061480803,27061480801,0.0013435184835416134,1
27061480805,27061480802,1,1
27061480901,27061480900,1,1
27091790501,27091790500,1,1
27091790502,27091790300,7.700745052711211e-4,1
27091790502,27091790500,0.9992299254947289,1
27027030112,27027030102,1,1
27027030300,27027020100,0.6976060959337024,1
27027030300,27027030102,0.30239390406629757,1
27027020700,27027020202,0.8501886827977392,1
27027020700,27027020100,0.14858380603253843,1
27027020700,27027020300,0.0012275111697224877,1
27027030400,27027020100,0.5500645600823801,1
27027030400,27027030102,0.4499354399176199,1
27015960300,27015960400,0.007352015861933923,1
27015960300,27015960300,0.9886189989848574,1
27015960300,27015960101,0.004028985153208725,1
27015960600,27015960600,1,1
27015960500,27015960500,1,1
27119020100,27119020100,1,1
27119020700,27119020500,0.016086204665711343,1
27119020700,27119020700,0.9839137953342887,1
27119020900,27119020900,1,1
27119020300,27119020200,0.0027279122100488085,1
27119020300,27119020300,0.9972720877899512,1
27053003802,27053003800,1,1
27053126202,27053126200,1,1
27053126102,27053126100,1,1
27053027703,27053027700,0.9861739683967552,1
27053027703,27053027602,0.004576621922212678,1
27053027703,27019090100,0.00924940968103223,1
27053126101,27053126100,1,1
27053024904,27053024902,0.5599236997513652,1
27053024904,27053024901,0.35704695375851786,1
27053024904,27053980000,0.08176405541597924,1
27053024904,27053011704,0.0012652910741376931,1
27053104001,27053104000,1,1
27053023402,27053023400,0.9639456618240566,1
27053023402,27053023501,0.011330645318292979,1
27053023402,27053023000,0.024723692857650355,1
27053026824,27053026812,0.005091836105046086,1
27053026824,27053026820,0.994908163894954,1
27053025909,27053025903,1,1
27053025704,27053025701,1,1
27053104902,27053125600,0.007619378955975404,1
27053104902,27053104900,0.9923806210440246,1
27053026717,27053026910,0.005977470386611394,1
27053026717,27053026714,0.9940225296133886,1
27053026025,27053026021,0.022382481693344856,1
27053026025,27053026022,0.9776175183066551,1
27053104801,27053104800,0.9605211827321739,1
27053104801,27053126100,0.015103310319568455,1
27053104801,27053106200,0.007244469521098241,1
27053104801,27053005901,0.008994986180751025,1
27053104801,27053106000,0.008136051246408461,1
27053104901,27053125600,0.005399068607993753,1
27053104901,27053104900,0.9923022555458336,1
27053104901,27053003800,0.002298675846172641,1
27053026024,27053026020,0.0027874934696952435,1
27053026024,27053026016,0.9865451928411576,1
27053026024,27053025906,0.010667313689147183,1
27053026027,27053025907,0.00721595448542375,1
27053026027,27053026018,0.9871524766294465,1
27053026027,27053026016,0.005631568885129794,1
27053026911,27053026909,1,1
27053026722,27053026613,5.409387991508761e-4,1
27053026722,27053026715,0.9994590612008492,1
27053026718,27053026714,1,1
27053025908,27053023903,0.0010413882729446522,1
27053025908,27053025903,0.9989586117270554,1
27053026720,27053026714,7.793567013233391e-4,1
27053026720,27053026715,0.008014561259033165,1
27053026720,27053026716,0.9912060820396436,1
27053026719,27053027102,0.023070351751159075,1
27053026719,27053026715,0.9769296482488409,1
27053026912,27053026909,1,1
27053026516,27053026507,0.0033905557464873454,1
27053026516,27053026512,0.9966094442535127,1
27053026615,27053026612,0.9938894949003907,1
27053026615,27053026715,0.006110505099609316,1
27053026721,27053026711,9.337549184891855e-4,1
27053026721,27053026714,0.0018668899439148528,1
27053026721,27053026716,0.9971993551375959,1
27053026614,27053026514,9.466607502279351e-4,1
27053026614,27053026612,0.999053339249772,1
27053026026,27053026021,6.361433641278479e-4,1
27053026026,27053026022,0.9986012121681092,1
27053026026,27053026018,7.626444677631085e-4,1
27053026405,27053026402,0.9975771706332007,1
27053026405,27053022200,0.002422829366799325,1
27053026406,27053022301,0.011441972079919538,1
27053026406,27053026402,0.9855488008086961,1
27053026406,27053022200,0.001961814053438804,1
27053026406,27053023200,0.0010474130579455143,1
27053020201,27053020600,0.002654860139184099,1
27053020201,27053026811,8.463369280704242e-4,1
27053020201,27053026814,0.0016734853184847069,1
27053020201,27053020200,0.9934720902623266,1
27053020201,27053020301,0.0013532273519341414,1
27053020202,27053026815,0.0114897962043956,1
27053020202,27053020200,0.9885102037956044,1
27053026828,27053026810,0.9935863707594585,1
27053026828,27053026816,0.0010929473403548655,1
27053026828,27053026823,0.00532068190018656,1
27053026827,27053026810,1,1
27053023201,27053022301,0.0018493532036082405,1
27053023201,27053026101,0.004311205279411868,1
27053023201,27053026402,0.01233867856903615,1
27053023201,27053023200,0.9799847435863488,1
27053023201,27053023300,0.0015160193615949358,1
27053126201,27053105201,0.005240656077899199,1
27053126201,27053126200,0.9831975788824984,1
27053126201,27053104100,8.004084463212318e-4,1
27053126201,27053104400,0.0024696776569359067,1
27053126201,27053103400,0.007354079560082546,1
27053126201,27053105500,9.375993762627604e-4,1
27053026725,27053026710,1,1
27053026726,27053026702,0.011283694117001941,1
27053026726,27053026710,0.9887163058829981,1
27053126300,27053102300,0.7223863080597727,1
27053126300,27053102900,0.27761369194022734,1
27053026826,27053026906,0.0012072955565932855,1
27053026826,27053026820,0.9987927044434067,1
27053104802,27053104800,0.8111788223287908,1
27053104802,27053126100,0.010464916806304065,1
27053104802,27053106400,0.002563673216764096,1
27053104802,27053104900,0.16866413010736522,1
27053104802,27053106200,0.0071284575407758585,1
27053026723,27053026715,0.9984932927900672,1
27053026723,27053026716,0.0015067072099328128,1
27053027205,27053027203,0.16490124519796548,1
27053027205,27053027201,0.8336106411892032,1
27053027205,27053027202,0.001488113612831234,1
27163071024,27163071015,1,1
27163071210,27163071206,1,1
27163070207,27163070204,0.006793668712862095,1
27163070207,27163070203,0.9932063312871379,1
27163070108,27163070205,9.675830571961086e-4,1
27163070108,27163070106,0.9980315414722415,1
27163070108,27163070105,0.0010008754705624684,1
27163070706,27163070701,0.9986554544361174,1
27163070706,27163070405,0.0013445455638826853,1
27163070604,27163070601,0.9986085528262904,1
27163070604,27163070701,0.0013914471737096912,1
27163071211,27163071206,0.9979599045018583,1
27163071211,27163071018,0.0015146762956564312,1
27163071211,27163071300,5.254192024852195e-4,1
27163071019,27163071206,0.0016835468567062977,1
27163071019,27163071018,0.996457982851412,1
27163071019,27163071003,0.0018584702918817014,1
27163071023,27163071018,1,1
27163070208,27163070203,1,1
27163070705,27163070701,0.9987321418405248,1
27163070705,27163070406,0.001267858159475128,1
27163071021,27163071017,0.9779413059506628,1
27163071021,27163070406,0.022058694049337323,1
27163071020,27163071017,0.9870423073364248,1
27163071020,27163070406,0.012957692663575118,1
27163070603,27163070601,0.972751195874956,1
27163070603,27163070701,0.027248804125044046,1
27163070107,27163070106,0.9992143615379885,1
27163070107,27003050210,7.856384620115523e-4,1
27163071022,27163071018,1,1
27163071025,27163071015,1,1
27005450800,27005450800,1,1
27037060401,27037060301,0.007695654009903164,1
27037060401,27037060401,0.9761007604809847,1
27037060401,27037060506,0.01620358550911222,1
27119020500,27119020500,1,1
27037060603,27123036700,0.010124250778955698,1
27037060603,27037060604,0.0028901835552920334,1
27037060603,27037060603,0.9835222387456108,1
27037060603,27037060606,0.0034633269201414115,1
27109000903,27109002200,0.025424035262536532,1
27109000903,27109000902,6.697885533911374e-4,1
27109000903,27109000903,0.9739061761840724,1
27037060402,27037060301,8.198425085393355e-4,1
27037060402,27037060402,0.9980139179886824,1
27037060402,27037060506,0.001166239502778243,1
27037060502,27037060502,0.9776388882372863,1
27037060502,27037060402,0.022361111762713794,1
27037060503,27037060509,0.002915249581950294,1
27037060503,27037060503,0.9970847504180497,1
27037060505,27037060508,0.005243416703638446,1
27037060505,27037060505,0.9904638045144656,1
27037060505,27037060717,0.0042927787818960094,1
27037060507,27037060507,0.9942970492868288,1
27037060507,27037060508,0.005702950713171173,1
27037060508,27037060508,0.9971193233275513,1
27037060508,27037060717,6.481233951785565e-4,1
27037060508,27037060730,0.0017242682918968272,1
27037060508,27037060732,5.082849853733286e-4,1
27037060509,27037060509,1,1
27007450201,27007450200,1,1
27007450101,27007450100,1,1
27007450202,27007450200,1,1
27007450703,27007450100,0.002366509187034334,1
27007450703,27007450702,0.9976334908129657,1
27007450102,27007450100,0.9992913623693782,1
27007450102,27057070100,7.086376306218686e-4,1
27007450704,27007450702,1,1
27007450705,27007450300,0.0035979690160450085,1
27007450705,27007450701,0.996402030983955,1
27007450706,27007450702,0.001557415124020124,1
27007450706,27007450701,0.9984425848759799,1
27109001403,27109001402,0.9994308103807331,1
27109001403,27109001900,5.691896192669601e-4,1
27109001901,27109001900,1,1
27109001404,27109001402,1,1
27109001902,27157490400,9.03672880526012e-4,1
27109001902,27109001900,0.9990963271194739,1
27171100202,27171100202,0.9994872698939565,1
27171100202,27171100203,5.127301060435086e-4,1
27171100203,27171100203,1,1
27171101300,27171101300,1,1
27171101200,27171101200,1,1
27171100900,27171100900,1,1
27171100701,27171100900,0.044921636378938916,1
27171100701,27171100701,0.9509473457688393,1
27171100701,27171100702,0.004131017852221773,1
27095170500,27095170500,1,1
27095170600,27095170600,1,1
27095170700,27095170700,1,1
27095970300,27095970300,1,1
27095970200,27095970200,1,1
27095970100,27095970100,1,1
27095170400,27095170400,1,1
27169670400,27169670200,0.07437612702492617,1
27169670400,27169670400,0.9256238729750739,1
27169670600,27169670600,1,1
27169671000,27109002000,9.238060263181528e-4,1
27169671000,27169670100,0.0041503669927494356,1
27169671000,27169670900,7.294667449467434e-4,1
27169671000,27169671000,0.9941963602359857,1
27169670900,27169670100,6.455998777636928e-4,1
27169670900,27169670800,0.004418060712710583,1
27169670900,27169670900,0.9930158189378302,1
27169670900,27169671000,0.0019205204716955956,1
27169670200,27169670200,1,1
27169670500,27169670500,1,1
27169670700,27169670800,0.008380662848852033,1
27169670700,27169670700,0.991619337151148,1
27053024005,27053024005,0.9884257007333009,1
27053024005,27053024006,0.009558020246751748,1
27053024005,27053024003,0.002016279019947338,1
27053125900,27053125900,0.9861942008564628,1
27053125900,27053107500,0.013805799143537226,1
27053126000,27053126000,0.9938502906161779,1
27053126000,27053106900,0.0061497093838221144,1
27071790201,27071790200,1,1
27071790202,27071790200,1,1
27131070300,27131070300,1,1
27131070400,27131070400,1,1
27131070200,27131070200,1,1
27089080100,27089080100,1,1
27003050816,27003050229,6.318386882489148e-4,1
27003050816,27003050816,0.9993681613117511,1
27003050402,27003050402,1,1
27089080200,27089080100,0.003627325974282075,1
27089080200,27089080300,0.006617102428592797,1
27089080200,27089080200,0.9897555715971251,1
27089080400,27089080400,1,1
27089080300,27089080300,1,1
27173970100,27173970100,1,1
27173970400,27173970300,0.007667540742592293,1
27173970400,27173970400,0.9923324592574078,1
27173970300,27173970300,1,1
27173970200,27173970200,1,1
27091790600,27091790600,1,1
27091790300,27091790300,1,1
27091790200,27091790100,0.0025600092021366336,1
27091790200,27091790200,0.9974399907978634,1
27091790100,27091790100,0.9966658718321377,1
27091790100,27091790200,0.0033341281678622753,1
27091790400,27091790400,1,1
27077460402,27077460400,1,1
27077460401,27077460400,1,1
27041450601,27041450600,0.9980223085962878,1
27041450601,27041450702,0.00197769140371215,1
27041450704,27041450900,6.09058369254368e-4,1
27041450704,27041450701,0.9993909416307456,1
27041450703,27041450701,1,1
27041450602,27041450600,0.997336042265616,1
27041450602,27041450800,0.0026639577343840182,1
27087940300,27087940100,5.92452963116852e-4,1
27087940300,27087940300,0.9994075470368832,1
27087940100,27087940100,1,1
27119020600,27119020600,1,1
27119021000,27119021000,1,1
27119020200,27119020100,9.612821063761973e-4,1
27119020200,27119020200,0.9990387178936238,1
27037060728,27037060728,1,1
27109001602,27109001603,0.013121730282560607,1
27109001602,27109001602,0.9868782697174394,1
27109001701,27109001703,0.00869083070657646,1
27109001701,27109001701,0.9913091692934235,1
27109001702,27109001603,0.01181878044311566,1
27109001702,27109001703,0.15775909639195385,1
27109001702,27109001702,0.8304221231649306,1
27109001800,27109001800,0.999153042200351,1
27109001800,27109001900,8.469577996490211e-4,1
27109001603,27109001603,1,1
27109001201,27109001201,1,1
27093560500,27093560500,1,1
27093560400,27093560400,1,1
27093560200,27093560200,1,1
27093560600,27093560600,1,1
27093560100,27093560100,1,1
27037060744,27037060744,0.9894723306966362,1
27037060744,27037060714,0.009932287939908115,1
27037060744,27037060806,5.953813634556914e-4,1
27037060907,27037060818,0.0010092794870407184,1
27037060907,27037060907,0.9989907205129592,1
27037060906,27037060906,1,1
27037060904,27037060904,1,1
27037060828,27037060828,1,1
27117460100,27117460100,1,1
27117460200,27117460200,1,1
27117460500,27117460500,1,1
27117460300,27117460300,1,1
27117460400,27117460400,1,1
27055020100,27055020200,7.863997347573715e-4,1
27055020100,27055020100,0.9992136002652426,1
27055020200,27055020200,1,1
27055020900,27055020900,1,1
27055020300,27055020300,1,1
27055020500,27055020500,1,1
27007940002,27007940002,1,1
27007940001,27007940001,1,1
27041450900,27041450900,1,1
27041451000,27041451000,1,1
27041450100,27041450100,0.9994167006066448,1
27041450100,27111961500,5.832993933552929e-4,1
27041450500,27041450500,0.9989396256923718,1
27041450500,27041450702,0.0010603743076281966,1
27037060606,27037060717,0.03412651561229156,1
27037060606,27037060606,0.9658734843877085,1
27041450800,27041450800,1,1
27041450200,27041450200,1,1
27037061402,27037061402,1,1
27037060714,27037060744,0.002669188336321048,1
27037060714,27037060714,0.9788053558816814,1
27037060714,27037060806,0.01852545578199755,1
27037060813,27037060739,0.0016151261622788264,1
27037060813,27037060813,0.9983848738377211,1
27093560300,27093560300,1,1
27063480100,27063480100,1,1
27063480200,27063480200,0.9993859255029559,1
27063480200,27063480300,6.140744970441531e-4,1
27063480300,27063480200,6.60778509059598e-4,1
27063480300,27063480300,0.9993392214909405,1
27063480400,27063480400,1,1
27035950100,27035950100,1,1
27035951000,27035951000,0.9991437549610133,1
27035951000,27035951100,8.562450389866886e-4,1
27035951400,27035951400,0.9991403456716862,1
27035951400,27035951302,8.596543283138542e-4,1
27029000200,27029000200,1,1
27029000100,27029000100,1,1
27029000300,27029000300,1,1
27021960302,27021960302,1,1
27021960801,27021960801,0.9567440460025479,1
27021960801,27021960802,0.043255953997452086,1
27037060302,27037060302,0.9867210644800015,1
27037060302,27037060105,0.004434336301949925,1
27037060302,27037060506,0.008844599218048534,1
27037060301,27037060202,6.617098578090235e-4,1
27037060301,27037060301,0.9974680292792395,1
27037060301,27037060401,0.0018702608629515118,1
27037060733,27037060733,1,1
27037060605,27037060605,0.9856800407954558,1
27037060605,27037060717,0.011608428941451638,1
27037060605,27037060726,0.0027115302630925995,1
27037060721,27037060750,0.004010499789723354,1
27037060721,27037060721,0.9959895002102767,1
27037060104,27037060505,0.0016493250639189215,1
27037060104,27037060104,0.9983506749360811,1
27037060102,27037060102,1,1
27037060812,27037060812,1,1
27037060506,27037060401,6.828100218443372e-4,1
27037060506,27037060506,0.9993171899781557,1
27037061106,27037061102,0.007434135713554083,1
27037061106,27037061106,0.9884983760718214,1
27037061106,27037061105,0.004067488214624522,1
27037060202,27123980000,0.001990241299007501,1
27037060202,27037060202,0.9980097587009925,1
27039950500,27039950100,0.08126685798807248,1
27039950500,27039950500,0.9187331420119276,1
27039950200,27039950200,1,1
27039950300,27039950300,1,1
27039950400,27039950400,1,1
27039950100,27039950200,0.003480638235541978,1
27039950100,27039950100,0.996519361764458,1
27073180100,27073180100,0.9994576045420462,1
27073180100,27073180300,5.423954579537478e-4,1
27073180200,27073180200,1,1
27073180300,27073180300,1,1
27037060716,27037060716,1,1
27037060717,27037060717,0.9994940972090914,1
27037060717,27037060606,5.059027909086097e-4,1
27037060710,27037060710,1,1
27037060711,27037060711,1,1
27037060713,27037060713,1,1
27037060726,27037060605,0.02329671751668467,1
27037060726,27037060726,0.9767032824833153,1
27037060727,27037060727,1,1
27139080400,27139080400,0.9776486669613109,1
27139080400,27019090702,0.022351333038689122,1
27119020800,27119020800,1,1
27037060731,27037060731,1,1
27037060729,27037060729,1,1
27037060742,27037060814,0.0017647716817011504,1
27037060742,27037060742,0.9862238924522061,1
27037060742,27037060812,0.012011335866092699,1
27037060805,27037060805,0.9804283433691653,1
27037060805,27037060806,0.013054308674972922,1
27037060805,27037060734,0.00651734795586186,1
27037060806,27037060806,1,1
27111960300,27111960300,1,1
27111960500,27111960500,1,1
27037060811,27037060806,8.541394003584897e-4,1
27037060811,27037060811,0.9922905648970954,1
27037060811,27037060812,0.004870674244193602,1
27037060811,27037060741,0.001984621458352512,1
27037060814,27037060814,0.9973920043875033,1
27037060814,27037060742,0.002607995612496645,1
27037060815,27037060815,0.977928656484649,1
27037060815,27037060820,0.022071343515350995,1
27111961500,27111961500,1,1
27111961700,27111961700,1,1
27111961400,27111961400,1,1
27111961300,27111961300,0.9983242911585297,1
27111961300,27111961500,0.0016757088414702955,1
27111961600,27111961600,1,1
27111960400,27111960400,0.9993383120510183,1
27111960400,27111960103,6.616879489816687e-4,1
27111960600,27111960600,1,1
27111960900,27111960900,1,1
27111960800,27111960800,1,1
27111961000,27111961000,1,1
27111960700,27111960700,1,1
27111961200,27111961200,1,1
27111961100,27111961100,1,1
27037060902,27037060902,0.9964312864433724,1
27037060902,27037061501,0.003568713556627567,1
27037061003,27037061003,0.9984337627879406,1
27037061003,27037061001,0.0015662372120593784,1
27037061005,27037061005,1,1
27037061007,27037061007,0.9961901072518294,1
27037061007,27037061001,0.0038098927481706106,1
27037061102,27037061102,0.9958050872211331,1
27037061102,27037061001,0.004194912778866859,1
27037061105,27037061102,0.005480752526660295,1
27037061105,27037061107,0.032510673906791424,1
27037061105,27037061105,0.9620085735665483,1
27037060725,27037060605,0.008285644904964681,1
27037060725,27037060725,0.9917143550950354,1
27037060734,27037060805,9.218450493759744e-4,1
27037060734,27037060806,0.001173988322596692,1
27037060734,27037060734,0.9979041666280274,1
27037060735,27037060735,1,1
27037060737,27037060737,1,1
27037060738,27037060738,1,1
27037060739,27037060739,0.9972243388017258,1
27037060739,27037060709,0.002775661198274163,1
27025110501,27025110600,5.949022737560609e-4,1
27025110501,27025110402,0.0028237546474579175,1
27025110501,27025110502,0.007743208739352149,1
27025110501,27025110501,0.9888381343394339,1
27085950401,27085950200,9.06415551019067e-4,1
27085950401,27085950400,0.9990935844489809,1
27085950402,27085950400,1,1
27085950301,27085950200,0.002371982380684876,1
27085950301,27085950300,0.9976280176193152,1
27085950302,27085950200,9.380082189271693e-4,1
27085950302,27085950300,0.9990619917810728,1
27021960803,27021960802,1,1
27021960804,27021960801,8.496071397625497e-4,1
27021960804,27021960802,0.9991503928602374,1
27001770402,27001770400,1,1
27001790504,27001790502,1,1
27001790503,27001790502,1,1
27001770401,27001770400,1,1
27037060822,27037060822,0.9890063631055025,1
27037060822,27037060734,0.010993636894497512,1
27037060823,27037060823,1,1
27037060824,27037060824,0.994399478668728,1
27037060824,27037060806,0.005600521331271951,1
27141030105,27141030101,1,1
27141030409,27141030402,1,1
27141030106,27141030101,1,1
27141030505,27141030502,0.9904212644336213,1
27141030505,27141030504,0.009578735566378716,1
27141030407,27141030404,1,1
27141030104,27141030102,1,1
27037061501,27037061501,0.9994066911924039,1
27037061501,27037060821,5.933088075961582e-4,1
27037060201,27037060201,0.995658417035536,1
27037060201,27037060101,0.001213092606077118,1
27037060201,27037060105,0.003128490358386848,1
27141030408,27141030404,1,1
27141030103,27141030102,1,1
27141030201,27141030200,1,1
27141030410,27141030402,0.9976268312860231,1
27141030410,27141030403,0.0023731687139768704,1
27141030405,27141030403,1,1
27141030406,27141030403,1,1
27141030202,27141030200,1,1
27141030301,27141030300,1,1
27141030506,27141030502,0.9992494780641215,1
27141030506,27141030504,7.505219358785827e-4,1
27141030302,27141030300,1,1
27065480100,27065480100,1,1
27065480200,27065480200,1,1
27065480300,27065480300,0.9993993786743932,1
27065480300,27065480400,6.006213256067633e-4,1
27065480400,27065480400,1,1
27075370101,27075370100,1,1
27075370102,27137011400,8.612081248767856e-4,1
27075370102,27075370100,0.9991387918751232,1
27125010100,27125010100,1,1
27125010200,27125010200,1,1
27165950100,27165950100,1,1
27165950300,27165950300,1,1
27165950200,27165950200,1,1
27139080907,27139080904,0.9994831218121524,1
27139080907,27139081000,5.168781878476475e-4,1
27139080206,27139080205,1,1
27139080209,27139080203,1,1
27139081103,27139081100,1,1
27139081002,27139081000,0.9981993574773573,1
27139081002,27139080205,7.723354995081123e-4,1
27139081002,27037060813,0.0010283070231346125,1
27139080207,27139080205,0.9982129344262278,1
27139080207,27037060739,0.0017870655737721958,1
27139081301,27139081300,1,1
27139080304,27139080302,0.008259394842539448,1
27139080304,27139080301,0.9892199928194122,1
27139080304,27139080201,0.0025206123380484354,1
27139081102,27139081100,1,1
27139080908,27139080904,0.9979186481110799,1
27139080908,27139081000,0.0020813518889200903,1
27019090304,27019090301,1,1
27019091001,27019090702,0.012135210641044494,1
27019091001,27019090900,0.02095842720300377,1
27019091001,27019091000,0.9669063621559518,1
27019091002,27019091100,0.008930169938069199,1
27019091002,27019090402,0.0035006099656505816,1
27019091002,27019091000,0.9875692200962802,1
27019090101,27019090100,1,1
27019090102,27019090100,1,1
27019090902,27019090701,0.0015917266794583593,1
27019090902,27019090702,0.0013327396385127389,1
27019090902,27019090900,0.997075533682029,1
27019090303,27019090401,0.021977606397754926,1
27019090303,27019090301,0.9780223936022451,1
27019090801,27019090800,0.9963329642133285,1
27019090801,27019091000,0.0036670357866714952,1
27019090802,27019090402,0.019595126069744895,1
27019090802,27019090800,0.9804048739302551,1
27019090704,27019090701,0.996963866472668,1
27019090704,27019090601,0.0030361335273320603,1
27019090703,27019090701,0.993527093617178,1
27019090703,27019090900,0.006472906382822046,1
27019090901,27019090702,0.011832138428440879,1
27019090901,27019090900,0.9874126465424153,1
27019090901,27019091000,7.552150291437448e-4,1
27003050821,27003050821,1,1
27139080802,27139080800,1,1
27139080303,27139080301,0.9978884063261106,1
27139080303,27139080201,0.0021115936738893624,1
27139080305,27139080302,0.966629734855422,1
27139080305,27139080903,0.03337026514457803,1
27139081302,27139081300,0.9957878805199167,1
27139081302,27139080800,0.004212119480083323,1
27139080306,27139080302,1,1
27139080307,27139080302,1,1
27139080801,27139081300,0.0010101936711415472,1
27139080801,27139080800,0.9989898063288585,1
27139080208,27139080203,0.9994392209350969,1
27139080208,27037060709,5.607790649031325e-4,1
27139081001,27139081000,1,1
27139081101,27139081100,1,1
27137003400,27137003600,0.006009729459484243,1
27137003400,27137003300,0.0018558710936301104,1
27137003400,27137003400,0.9921343994468856,1
27137012400,27137012400,1,1
27137015200,27137015200,1,1
27137010500,27137010500,1,1
27137000100,27137000100,0.9993997778578649,1
27137000100,27137000500,6.002221421350895e-4,1
27137010400,27137010400,1,1
27137014100,27137011400,0.0026871850823701558,1
27137014100,27137014100,0.9960857948365134,1
27137014100,27137014000,0.0012270200811164542,1
27137002600,27137002600,1,1
27137001600,27137001600,1,1
27137012800,27137012700,8.272234518710406e-4,1
27137012800,27137013400,0.002547330410699948,1
27137012800,27137012800,0.996625446137429,1
27137012200,27137015100,0.0012188311759095836,1
27137012200,27137012200,0.9987811688240904,1
27137010200,27137010200,1,1
27137000200,27137000200,1,1
27137003000,27137003000,0.998630031421959,1
27137003000,27137002900,0.0013699685780409901,1
27137012100,27137012100,1,1
27137013900,27137015200,0.011793079658593593,1
27137013900,27137013600,0.0019414779682880737,1
27137013900,27137013900,0.9849529200277626,1
27137013900,27137014000,0.0013125223453558214,1
27137011200,27137011200,1,1
27137003600,27137003600,0.9978488863255698,1
27137003600,27137010200,0.002151113674430238,1
27137000500,27137000500,1,1
27137003800,27137003800,0.9985082467472264,1
27137003800,27017070300,0.0014917532527736024,1
27137011300,27137011300,1,1
27137013600,27137013600,0.9940561931291716,1
27137013600,27137013900,5.581550643335441e-4,1
27137013600,27137013200,0.004795371731220408,1
27137013600,27137013500,5.902800752745123e-4,1
27137001100,27137001100,1,1
27137001200,27137001200,1,1
27137001300,27137001300,1,1
27137001400,27137001400,1,1
27137001700,27137001700,1,1
27137001800,27137001800,1,1
27001790501,27001790501,1,1
27137003700,27137003700,1,1
27137010100,27137010100,0.9982263775058045,1
27137010100,27137010200,0.0017736224941954978,1
27137001900,27137001700,0.005621948261853821,1
27137001900,27137002000,0.003928583994372122,1
27137001900,27137001900,0.9904494677437741,1
27137012300,27137012300,1,1
27137012500,27137012500,1,1
27137012600,27137015100,0.012182275263512708,1
27137012600,27137012600,0.9878177247364873,1
27137013000,27137012800,0.002458402771603177,1
27137013000,27137013000,0.9975415972283969,1
27011950300,27011950300,1,1
27011950100,27011950100,1,1
27011950200,27011950200,1,1
27137013100,27137013200,0.007225029997620336,1
27137013100,27137013100,0.9927749700023797,1
